1686077940000,1874.79000000,1874.79000000,1874.74000000,1874.75000000,26.63470000,1686077999999,49933.99556300,127,10.07700000,18892.05667800,0
1686078000000,1874.74000000,1875.17000000,1874.74000000,1874.99000000,125.87320000,1686078059999,236015.38709300,275,102.27890000,191773.56500200,0
1686078060000,1874.99000000,1874.99000000,1874.98000000,1874.99000000,64.01840000,1686078119999,120033.47694300,141,25.73110000,48245.55518900,0
1686078120000,1874.98000000,1875.09000000,1874.72000000,1874.77000000,131.81070000,1686078179999,247141.61831900,219,24.94080000,46762.02453600,0
1686078180000,1874.76000000,1874.87000000,1874.72000000,1874.86000000,76.77990000,1686078239999,143946.96199600,207,36.54360000,68510.97717200,0
1686078240000,1874.86000000,1874.87000000,1874.86000000,1874.87000000,23.97120000,1686078299999,44942.67441300,109,3.03810000,5696.04254700,0
1686078300000,1874.86000000,1875.23000000,1873.40000000,1873.58000000,222.35850000,1686078359999,416885.17914400,404,110.16080000,206539.12099400,0
1686078360000,1873.59000000,1874.35000000,1873.58000000,1874.35000000,128.78830000,1686078419999,241361.65001000,240,100.09970000,187591.53157900,0
1686078420000,1874.34000000,1874.58000000,1874.34000000,1874.58000000,49.05340000,1686078479999,91946.81039600,179,43.73300000,81973.97540100,0
1686078480000,1874.58000000,1874.83000000,1874.57000000,1874.64000000,148.07120000,1686078539999,277599.05433700,219,34.45280000,64586.46651500,0
1686078540000,1874.64000000,1874.64000000,1873.95000000,1873.95000000,98.09740000,1686078599999,183870.48729600,209,9.37040000,17561.06351200,0
1686078600000,1873.96000000,1874.55000000,1873.93000000,1874.55000000,145.88740000,1686078659999,273405.01308000,276,63.11910000,118294.28755900,0
1686078660000,1874.55000000,1874.93000000,1874.54000000,1874.92000000,129.24620000,1686078719999,242303.40122200,296,107.84440000,202183.12705000,0
1686078720000,1874.92000000,1875.22000000,1874.56000000,1874.56000000,161.99880000,1686078779999,303754.80228600,230,41.36510000,77557.57991400,0
1686078780000,1874.57000000,1874.57000000,1874.56000000,1874.57000000,47.61900000,1686078839999,89264.75966400,155,8.70240000,16313.25796800,0
1686078840000,1874.56000000,1874.57000000,1874.56000000,1874.57000000,23.60820000,1686078899999,44255.12808300,161,14.06910000,26373.51278700,0
1686078900000,1874.56000000,1874.57000000,1873.69000000,1874.50000000,328.17750000,1686078959999,615087.20971200,316,98.66150000,184880.15340400,0
1686078960000,1874.49000000,1874.50000000,1874.01000000,1874.02000000,135.82090000,1686079019999,254569.99451900,194,3.63560000,6814.32967400,0
1686079020000,1874.01000000,1874.02000000,1873.62000000,1873.75000000,81.11720000,1686079079999,151999.36689400,240,29.71530000,55677.31210800,0
1686079080000,1873.75000000,1874.01000000,1873.70000000,1873.71000000,173.16390000,1686079139999,324496.59872900,228,76.38120000,143131.53449100,0
1686079140000,1873.71000000,1873.71000000,1873.49000000,1873.50000000,84.96160000,1686079199999,159186.04942900,221,36.88820000,69113.83803000,0
1686079200000,1873.49000000,1874.11000000,1873.49000000,1874.11000000,239.31950000,1686079259999,448445.82729900,359,182.16070000,341331.58852800,0
1686079260000,1874.10000000,1875.00000000,1874.10000000,1874.99000000,139.95530000,1686079319999,262357.88026600,291,128.89720000,241625.45004400,0
1686079320000,1874.99000000,1875.41000000,1874.99000000,1875.29000000,127.29010000,1686079379999,238694.53517300,226,74.70940000,140086.74852600,0
1686079380000,1875.30000000,1877.53000000,1875.29000000,1877.52000000,243.94220000,1686079439999,457694.55206800,492,216.31950000,405874.31599400,0
1686079440000,1877.52000000,1884.39000000,1877.52000000,1880.12000000,3909.85740000,1686079499999,7355377.26518000,3102,1869.83240000,3517017.34383800,0
1686079500000,1880.13000000,1880.80000000,1878.82000000,1879.08000000,817.53510000,1686079559999,1536655.58277400,808,224.32590000,421598.98313200,0
1686079560000,1879.08000000,1879.88000000,1878.62000000,1879.31000000,322.43700000,1686079619999,605994.76787500,386,109.77360000,206310.13059000,0
1686079620000,1879.30000000,1881.44000000,1879.30000000,1880.82000000,419.76710000,1686079679999,789175.77472900,483,269.94200000,507419.96777100,0
1686079680000,1880.83000000,1883.86000000,1880.53000000,1882.81000000,584.42530000,1686079739999,1099932.66175000,685,308.73300000,580974.68902600,0
1686079740000,1882.81000000,1884.43000000,1881.27000000,1881.28000000,860.36330000,1686079799999,1620122.99711200,716,326.80150000,615332.49434800,0
1686079800000,1881.27000000,1882.32000000,1881.12000000,1882.22000000,339.43380000,1686079859999,638715.56826200,432,202.17080000,380392.87333100,0
1686079860000,1882.23000000,1883.56000000,1882.22000000,1883.18000000,232.64080000,1686079919999,438047.01063700,393,122.72790000,231080.37068800,0
1686079920000,1883.18000000,1883.19000000,1881.50000000,1881.50000000,278.27470000,1686079979999,523801.40660000,462,123.72880000,232871.95052900,0
1686079980000,1881.51000000,1881.51000000,1879.00000000,1879.98000000,493.48040000,1686080039999,927605.56980000,597,297.66440000,559460.96666200,0
1686080040000,1879.99000000,1880.50000000,1879.12000000,1879.31000000,291.14930000,1686080099999,547329.15355100,426,148.45860000,279092.21430400,0
1686080100000,1879.30000000,1881.36000000,1879.30000000,1881.35000000,381.51540000,1686080159999,717432.76369700,482,275.14210000,517404.38835700,0
1686080160000,1881.35000000,1882.50000000,1881.35000000,1882.20000000,307.34080000,1686080219999,578374.16940200,425,245.05190000,461140.51230600,0
1686080220000,1882.20000000,1882.95000000,1881.50000000,1881.51000000,116.84590000,1686080279999,219938.86201400,325,50.60990000,95256.22954500,0
1686080280000,1881.51000000,1882.00000000,1881.50000000,1881.90000000,94.76440000,1686080339999,178318.63916500,226,77.30410000,145459.64790000,0
1686080340000,1881.90000000,1882.14000000,1879.76000000,1880.36000000,959.17980000,1686080399999,1804122.15199500,807,341.86690000,642834.86466600,0
1686080400000,1880.35000000,1881.17000000,1879.21000000,1879.78000000,558.64110000,1686080459999,1050162.00443900,657,206.48060000,388180.75390200,0
1686080460000,1879.78000000,1881.41000000,1879.77000000,1881.40000000,517.58760000,1686080519999,973342.51787200,512,378.39030000,711533.83618000,0
1686080520000,1881.40000000,1882.50000000,1881.04000000,1882.49000000,203.71810000,1686080579999,383315.98482200,376,164.83360000,310159.17222000,0
1686080580000,1882.49000000,1882.66000000,1881.50000000,1881.50000000,118.36530000,1686080639999,222800.25637800,349,9.14080000,17204.12825800,0
1686080640000,1881.50000000,1881.51000000,1880.74000000,1880.74000000,53.53750000,1686080699999,100705.65753500,272,6.77550000,12743.83114900,0
1686080700000,1880.75000000,1882.18000000,1880.16000000,1882.17000000,190.56840000,1686080759999,358440.85964800,425,139.99670000,263331.42525700,0
1686080760000,1882.18000000,1885.72000000,1881.20000000,1881.20000000,892.27520000,1686080819999,1681277.76950800,1151,605.59640000,1141191.60236100,0
1686080820000,1881.20000000,1881.50000000,1879.32000000,1881.49000000,573.10790000,1686080879999,1077457.99850600,755,379.53320000,713520.67430300,0
1686080880000,1881.49000000,1881.75000000,1880.52000000,1881.50000000,275.32810000,1686080939999,517902.68727200,390,153.19490000,288139.89680900,0
1686080940000,1881.49000000,1882.73000000,1881.48000000,1882.25000000,335.46910000,1686080999999,631405.97142400,439,191.49200000,360437.89978600,0
1686081000000,1882.25000000,1884.14000000,1882.00000000,1883.50000000,749.78490000,1686081059999,1411756.29825800,805,429.96710000,809498.64041100,0
1686081060000,1883.50000000,1892.47000000,1882.50000000,1889.57000000,4456.84780000,1686081119999,8417184.74952800,4756,2542.18670000,4800444.27213000,0
1686081120000,1889.56000000,1898.15000000,1888.13000000,1893.83000000,3152.13010000,1686081179999,5971873.21571800,4028,1760.32860000,3334828.36911500,0
1686081180000,1893.83000000,1898.29000000,1893.82000000,1895.66000000,1703.49160000,1686081239999,3229931.53366200,1819,943.17290000,1788054.31143600,0
1686081240000,1895.67000000,1897.17000000,1895.00000000,1895.90000000,690.71590000,1686081299999,1309548.59426700,867,282.05700000,534700.98228000,0
1686081300000,1895.89000000,1896.67000000,1892.73000000,1892.95000000,1073.07670000,1686081359999,2033143.32723200,876,376.73010000,713960.48733800,0
1686081360000,1892.95000000,1894.94000000,1892.89000000,1894.93000000,926.65870000,1686081419999,1755185.73869200,870,375.14830000,710493.31371400,0
1686081420000,1894.94000000,1895.90000000,1893.31000000,1893.31000000,399.43430000,1686081479999,756960.28562200,465,182.55420000,345997.86098100,0
1686081480000,1893.32000000,1894.41000000,1892.84000000,1894.30000000,312.41860000,1686081539999,591540.31537000,451,159.65610000,302271.32480700,0
